va	mangled	size	code	class	name
0059B410	?GetClosestLight@ltLight@@SAPAV1@XZ	80	1	ltLight	GetClosestLight
0059B460	?SetUpGfxLightEnd@ltLight@@SAXXZ	336	1	ltLight	SetUpGfxLightEnd
0059B5B0	?SetUpGfxLight@ltLight@@QAEXXZ	400	1	ltLight	SetUpGfxLight
0059B740	?SetGfxLight@ltLight@@QAE_NAAUgfxLight@@ABVVector3@@@Z	592	1	ltLight	SetGfxLight
0059B990	?Illuminate@ltLight@@QAEXAAVVector3@@00@Z	192	1	ltLight	Illuminate
0059BA50	?ComputeIntensity@ltLight@@QAEMABVVector3@@M@Z	288	1	ltLight	ComputeIntensity
0059BB70	?ComputeDistance@ltLight@@QAEMABVVector3@@@Z	64	1	ltLight	ComputeDistance
0059BBB0	?SetUpProjection@ltLight@@QAEXAAVltProjection@@@Z	240	1	ltLight	SetUpProjection
0059BCA0	?FileIO@ltLight@@QAEXAAVdatParser@@@Z	224	1	ltLight	FileIO
0059BD80	??0ltFlare@@QAE@XZ	48	1	ltFlare	ltFlare
0059BDB0	?Random@ltFlare@@QAEXXZ	208	1	ltFlare	Random
0059BE80	??0ltLensFlare@@QAE@H@Z	256	1	ltLensFlare	ltLensFlare
0059BF80	??1ltLensFlare@@QAE@XZ	32	1	ltLensFlare	~ltLensFlare
0059BFA0	?DrawBegin@ltLensFlare@@QAEXXZ	288	1	ltLensFlare	DrawBegin
0059C0C0	?DrawEnd@ltLensFlare@@QAEXXZ	256	1	ltLensFlare	DrawEnd
0059C1C0	?Draw@ltLensFlare@@QAEXAAVVector3@@0M@Z	848	1	ltLensFlare	Draw
0059C510	??0ltProjection@@QAE@H@Z	112	1	ltProjection	ltProjection
0059C580	??1ltProjection@@QAE@XZ	48	1	ltProjection	~ltProjection
0059C5B0	?MakeOrthoMatrix@ltProjection@@QAEXABVVector3@@00M@Z	448	1	ltProjection	MakeOrthoMatrix
0059C770	?DrawBegin@ltProjection@@QAEXABVMatrix34@@@Z	480	1	ltProjection	DrawBegin
0059C950	?DrawEnd@ltProjection@@QAEXXZ	112	1	ltProjection	DrawEnd
0059C9C0	?DrawMultiStageBegin@ltProjection@@QAEXHABVMatrix34@@@Z	352	1	ltProjection	DrawMultiStageBegin
0059CB20	?DrawMultiStageEnd@ltProjection@@QAEXH@Z	96	1	ltProjection	DrawMultiStageEnd
0059CB80	?OffScreenBegin@ltProjection@@QAEX_N@Z	656	1	ltProjection	OffScreenBegin
0059CE10	?OffScreenEnd@ltProjection@@QAEXXZ	544	1	ltProjection	OffScreenEnd
0059D030	?DrawAmbient@ltProjection@@QAEXABVVector3@@@Z	512	1	ltProjection	DrawAmbient
0059D230	?DrawDebug@ltProjection@@QAEXXZ	288	1	ltProjection	DrawDebug
0059D350	??0aiCableCarAudio@@QAE@XZ	80	1	aiCableCarAudio	aiCableCarAudio
0059D3A0	??1aiCableCarAudio@@UAE@XZ	96	1	aiCableCarAudio	~aiCableCarAudio
0059D400	?Init@aiCableCarAudio@@QAEXPAVVector3@@PAM@Z	64	1	aiCableCarAudio	Init
0059D440	?Reset@aiCableCarAudio@@QAEXXZ	16	1	aiCableCarAudio	Reset
0059D450	?UnAssignSounds@aiCableCarAudio@@UAEXH@Z	16	1	aiCableCarAudio	UnAssignSounds
0059D460	?UpdateAudio@aiCableCarAudio@@UAEXXZ	48	1	aiCableCarAudio	UpdateAudio
0059D490	?UpdateAudio@aiCableCarAudio@@QAEHM@Z	160	1	aiCableCarAudio	UpdateAudio
0059D530	?AssignSounds@aiCableCarAudio@@UAEXXZ	304	1	aiCableCarAudio	AssignSounds
0059D660	??0aiSubwayAudio@@QAE@XZ	32	1	aiSubwayAudio	aiSubwayAudio
0059D680	??1aiSubwayAudio@@UAE@XZ	16	1	aiSubwayAudio	~aiSubwayAudio
0059D690	?Activate@aiSubwayAudio@@QAEXH@Z	64	1	aiSubwayAudio	Activate
0059D6D0	?Deactivate@aiSubwayAudio@@QAEXH@Z	64	1	aiSubwayAudio	Deactivate
0059D710	?Update@aiSubwayAudio@@QAEXM@Z	128	1	aiSubwayAudio	Update
0059D790	??0vehWheelCheap@@QAE@XZ	208	1	vehWheelCheap	vehWheelCheap
0059D860	?Reset@vehWheelCheap@@UAEXXZ	48	1	vehWheelCheap	Reset
0059D890	?Init@vehWheelCheap@@QAEXPAVVector3@@PAVaiVehicleData@@PAVphInertialCS@@@Z	224	1	vehWheelCheap	Init
0059D970	?Update@vehWheelCheap@@UAEXXZ	2320	1	vehWheelCheap	Update
0059E280	??_GvehWheelCheap@@UAEPAXI@Z	48	1	vehWheelCheap	`scalar deleting destructor'
0059E2B0	??0aiCableCarAudioData@@QAE@XZ	144	1	aiCableCarAudioData	aiCableCarAudioData
0059E340	??1aiCableCarAudioData@@QAE@XZ	16	1	aiCableCarAudioData	~aiCableCarAudioData
0059E350	?Stop@aiCableCarAudioData@@QAEXXZ	48	1	aiCableCarAudioData	Stop
0059E380	?GetGoPtr@aiCableCarAudioData@@QAEPAVAudSoundBase@@XZ	16	1	aiCableCarAudioData	GetGoPtr
0059E390	?GetStopPtr@aiCableCarAudioData@@QAEPAVAudSoundBase@@XZ	16	1	aiCableCarAudioData	GetStopPtr
0059E3A0	?GetLoopPtr@aiCableCarAudioData@@QAEPAVAudSoundBase@@XZ	16	1	aiCableCarAudioData	GetLoopPtr
0059E3B0	?GetGetSpeedPtr@aiCableCarAudioData@@QAEPAVAudSoundBase@@XZ	16	1	aiCableCarAudioData	GetGetSpeedPtr
0059E3C0	?GetCrossIntersectionPtr@aiCableCarAudioData@@QAEPAVAudSoundBase@@XZ	16	1	aiCableCarAudioData	GetCrossIntersectionPtr
0059E3D0	?UpdatePlay@aiCableCarAudioData@@QAEXMMM@Z	432	1	aiCableCarAudioData	UpdatePlay
0059E580	?UpdateState@aiCableCarAudioData@@QAEXMM@Z	176	1	aiCableCarAudioData	UpdateState
0059E630	?AssignSounds@aiCableCarAudioData@@QAEXH@Z	112	1	aiCableCarAudioData	AssignSounds
0059E6A0	?UnAssignSounds@aiCableCarAudioData@@QAEXXZ	320	1	aiCableCarAudioData	UnAssignSounds
0059E7E0	??0mmCompCity@@QAE@XZ	48	1	mmCompCity	mmCompCity
0059E810	??1mmCompCity@@UAE@XZ	144	1	mmCompCity	~mmCompCity
0059E8A0	?Init@mmCompCity@@QAEXPADHHH@Z	112	1	mmCompCity	Init
0059E910	?InitTitle@mmCompCity@@QAEXMMMMPAULocString@@000@Z	112	1	mmCompCity	InitTitle
0059E980	?Reset@mmCompCity@@UAEXXZ	16	1	mmCompCity	Reset
0059E990	?Update@mmCompCity@@UAEXXZ	16	1	mmCompCity	Update
0059E9A0	?SetSubwidgetGeometry@mmCompCity@@QAEXXZ	96	1	mmCompCity	SetSubwidgetGeometry
0059EA00	?SetTitleGeometry@mmCompCity@@QAEXXZ	32	1	mmCompCity	SetTitleGeometry
0059EA20	?SetPosition@mmCompCity@@UAEXPAVmmTextNode@@HM@Z	64	1	mmCompCity	SetPosition
0059EA60	?Highlight@mmCompCity@@UAEXPAVmmTextNode@@H@Z	80	1	mmCompCity	Highlight
0059EAB0	?Box@mmCompCity@@UAEXHPAVmmTextNode@@H@Z	48	1	mmCompCity	Box
0059EAE0	?SetGeometry@mmCompCity@@UAEXMMMM@Z	48	1	mmCompCity	SetGeometry
0059EB10	?Cull@mmCompCity@@UAEXXZ	16	1	mmCompCity	Cull
0059EB20	??_GmmCompCity@@UAEPAXI@Z	48	1	mmCompCity	`scalar deleting destructor'
0059EB50	??1mmCompBase@@UAE@XZ	16	1	mmCompBase	~mmCompBase
0059EB60	?DisableBlt@mmCompBase@@UAEXXZ	16	1	mmCompBase	DisableBlt
0059EB70	?SetBltXY@mmCompBase@@UAEXMM@Z	32	1	mmCompBase	SetBltXY
0059EB90	?Action@mmCompBase@@UAEXTeqEvent@@@Z	16	1	mmCompBase	Action
0059EBA0	?CaptureAction@mmCompBase@@UAEXTeqEvent@@@Z	16	1	mmCompBase	CaptureAction
0059EBB0	?Switch@mmCompBase@@UAEXH@Z	16	1	mmCompBase	Switch
0059EBC0	?Action@mmCompBase@@UAEXTeqEvent@@MMH@Z	16	1	mmCompBase	Action
0059EBD0	?EvalMouseXY@mmCompBase@@UAEXMM@Z	16	1	mmCompBase	EvalMouseXY
0059EBE0	?Highlight@mmCompBase@@UAEXPAVmmTextNode@@H@Z	16	1	mmCompBase	Highlight
0059EBF0	?Box@mmCompBase@@UAEXHPAVmmTextNode@@H@Z	16	1	mmCompBase	Box
0059EC00	?SetGeometry@mmCompBase@@UAEXMMMM@Z	32	1	mmCompBase	SetGeometry
0059EC20	??_GmmCompBase@@UAEPAXI@Z	48	1	mmCompBase	`scalar deleting destructor'
0059EC50	??0mmCompReplay@@QAE@XZ	32	1	mmCompReplay	mmCompReplay
0059EC70	??1mmCompReplay@@UAE@XZ	96	1	mmCompReplay	~mmCompReplay
0059ECD0	?Init@mmCompReplay@@QAEXPAD@Z	32	1	mmCompReplay	Init
0059ECF0	?InitTitle@mmCompReplay@@QAEXMMMMPAULocString@@@Z	64	1	mmCompReplay	InitTitle
0059ED30	?Reset@mmCompReplay@@UAEXXZ	16	1	mmCompReplay	Reset
0059ED40	?Update@mmCompReplay@@UAEXXZ	16	1	mmCompReplay	Update
0059ED50	?SetSubwidgetGeometry@mmCompReplay@@QAEXXZ	32	1	mmCompReplay	SetSubwidgetGeometry
0059ED70	?SetTitleGeometry@mmCompReplay@@QAEXXZ	32	1	mmCompReplay	SetTitleGeometry
0059ED90	?SetPosition@mmCompReplay@@UAEXPAVmmTextNode@@HM@Z	64	1	mmCompReplay	SetPosition
0059EDD0	?Highlight@mmCompReplay@@UAEXPAVmmTextNode@@H@Z	32	1	mmCompReplay	Highlight
0059EDF0	?Box@mmCompReplay@@UAEXHPAVmmTextNode@@H@Z	48	1	mmCompReplay	Box
0059EE20	?SetGeometry@mmCompReplay@@UAEXMMMM@Z	48	1	mmCompReplay	SetGeometry
0059EE50	?Cull@mmCompReplay@@UAEXXZ	16	1	mmCompReplay	Cull
0059EE60	??_GmmCompReplay@@UAEPAXI@Z	48	1	mmCompReplay	`scalar deleting destructor'
0059EE90	??0mmCompRaceRecord@@QAE@XZ	64	1	mmCompRaceRecord	mmCompRaceRecord
0059EED0	??1mmCompRaceRecord@@UAE@XZ	160	1	mmCompRaceRecord	~mmCompRaceRecord
0059EF70	?Init@mmCompRaceRecord@@QAEXHPAD0000HH@Z	128	1	mmCompRaceRecord	Init
0059EFF0	?InitTitle@mmCompRaceRecord@@QAEXMMMMPAULocString@@00000H@Z	112	1	mmCompRaceRecord	InitTitle
0059F060	?LoadBitmap@mmCompRaceRecord@@QAEXPAD@Z	80	1	mmCompRaceRecord	LoadBitmap
0059F0B0	?Reset@mmCompRaceRecord@@UAEXXZ	16	1	mmCompRaceRecord	Reset
0059F0C0	?Update@mmCompRaceRecord@@UAEXXZ	16	1	mmCompRaceRecord	Update
0059F0D0	?SetSubwidgetGeometry@mmCompRaceRecord@@QAEXXZ	224	1	mmCompRaceRecord	SetSubwidgetGeometry
0059F1B0	?SetGeometry@mmCompRaceRecord@@UAEXMMMM@Z	48	1	mmCompRaceRecord	SetGeometry
0059F1E0	?SelectIfRaceType@mmCompRaceRecord@@QAEXHH@Z	64	1	mmCompRaceRecord	SelectIfRaceType
0059F220	?SetPosition@mmCompRaceRecord@@UAEXPAVmmTextNode@@HM@Z	160	1	mmCompRaceRecord	SetPosition
0059F2C0	?Cull@mmCompRaceRecord@@UAEXXZ	64	1	mmCompRaceRecord	Cull
0059F300	??_GmmCompRaceRecord@@UAEPAXI@Z	48	1	mmCompRaceRecord	`scalar deleting destructor'
0059F330	??0mmCompDRecord@@QAE@XZ	64	1	mmCompDRecord	mmCompDRecord
0059F370	??1mmCompDRecord@@UAE@XZ	176	1	mmCompDRecord	~mmCompDRecord
0059F420	?Init@mmCompDRecord@@QAEXHPADM0HHH@Z	224	1	mmCompDRecord	Init
0059F500	?InitTitle@mmCompDRecord@@QAEXMMMMPAULocString@@0000H@Z	112	1	mmCompDRecord	InitTitle
0059F570	?LoadBitmap@mmCompDRecord@@QAEXPAD@Z	112	1	mmCompDRecord	LoadBitmap
0059F5E0	?Reset@mmCompDRecord@@UAEXXZ	16	1	mmCompDRecord	Reset
0059F5F0	?Update@mmCompDRecord@@UAEXXZ	48	1	mmCompDRecord	Update
0059F620	?SetSubwidgetGeometry@mmCompDRecord@@QAEXXZ	192	1	mmCompDRecord	SetSubwidgetGeometry
0059F6E0	?SetPosition@mmCompDRecord@@UAEXPAVmmTextNode@@HM@Z	160	1	mmCompDRecord	SetPosition
0059F780	?SetGeometry@mmCompDRecord@@UAEXMMMM@Z	48	1	mmCompDRecord	SetGeometry
0059F7B0	?SetBltXY@mmCompDRecord@@UAEXMM@Z	64	1	mmCompDRecord	SetBltXY
0059F7F0	?Cull@mmCompDRecord@@UAEXXZ	144	1	mmCompDRecord	Cull
0059F880	??_GmmCompDRecord@@UAEPAXI@Z	48	1	mmCompDRecord	`scalar deleting destructor'
0059F8B0	?DisableBlt@mmCompDRecord@@UAEXXZ	16	1	mmCompDRecord	DisableBlt
0059F8C0	??0mmCompRoster@@QAE@XZ	128	1	mmCompRoster	mmCompRoster
0059F940	??1mmCompRoster@@UAE@XZ	192	1	mmCompRoster	~mmCompRoster
0059FA00	?Init@mmCompRoster@@QAEXPAD00KHH@Z	224	1	mmCompRoster	Init
0059FAE0	?InitTitle@mmCompRoster@@QAEXMMMMPAULocString@@000H@Z	16	1	mmCompRoster	InitTitle
0059FAF0	?LoadBitmap@mmCompRoster@@QAEXPAD@Z	96	1	mmCompRoster	LoadBitmap
0059FB50	?LoadTeamBitmap@mmCompRoster@@QAEXPAD@Z	64	1	mmCompRoster	LoadTeamBitmap
0059FB90	?Reset@mmCompRoster@@UAEXXZ	16	1	mmCompRoster	Reset
0059FBA0	?Update@mmCompRoster@@UAEXXZ	64	1	mmCompRoster	Update
0059FBE0	?SetError@mmCompRoster@@QAEXXZ	48	1	mmCompRoster	SetError
0059FC10	?SetReady@mmCompRoster@@QAEXH@Z	64	1	mmCompRoster	SetReady
0059FC50	?SetSubwidgetGeometry@mmCompRoster@@QAEXXZ	96	1	mmCompRoster	SetSubwidgetGeometry
0059FCB0	?SetPosition@mmCompRoster@@UAEXPAVmmTextNode@@HM@Z	128	1	mmCompRoster	SetPosition
0059FD30	?SetGeometry@mmCompRoster@@UAEXMMMM@Z	48	1	mmCompRoster	SetGeometry
0059FD60	?SetBltXY@mmCompRoster@@UAEXMM@Z	48	1	mmCompRoster	SetBltXY
0059FD90	?Cull@mmCompRoster@@UAEXXZ	144	1	mmCompRoster	Cull
0059FE20	?SetName@mmCompRoster@@QAEXPAD@Z	64	1	mmCompRoster	SetName
0059FE60	?SetColor@mmCompRoster@@QAEXPAD@Z	16	1	mmCompRoster	SetColor
0059FE70	?SetCar@mmCompRoster@@QAEXPAD@Z	64	1	mmCompRoster	SetCar
0059FEB0	?SetTeam@mmCompRoster@@QAEXH@Z	64	1	mmCompRoster	SetTeam
0059FEF0	??_GmmCompRoster@@UAEPAXI@Z	48	1	mmCompRoster	`scalar deleting destructor'
0059FF20	?Reset@mmCompBase@@UAEXXZ	16	1	mmCompBase	Reset
0059FF30	?Update@mmCompBase@@UAEXXZ	16	1	mmCompBase	Update
0059FF40	?Init@audControl@@QAEXW4AUDTYPE@audManager@@PAV3@@Z	96	1	audControl	Init
0059FFA0	?Create@audControl@@QAEPAV1@W4AUDTYPE@audManager@@PAV3@@Z	48	1	audControl	Create
0059FFD0	?SetMaxConcurrent@audControl@@QAEXH@Z	64	1	audControl	SetMaxConcurrent
005A0010	?Update@audControl@@QAEXH@Z	80	1	audControl	Update
005A0060	?Add@audControl@@QAEHPAVaudObject@@H@Z	96	1	audControl	Add
005A00C0	?Remove@audControl@@QAE_NPAVaudObject@@H@Z	192	1	audControl	Remove
005A0180	?GetManager@audControl@@QAEPAVaudManager@@XZ	16	1	audControl	GetManager
005A0190	?MoveToActive@audControl@@QAE_NW4AUDTYPE@audManager@@PAVaudObject@@@Z	256	1	audControl	MoveToActive
005A0290	?MoveFromActive@audControl@@QAE_NW4AUDTYPE@audManager@@PAVaudObject@@@Z	112	1	audControl	MoveFromActive
005A0300	?FindObjectByHandle@audControl@@QAEPAVaudObject@@H@Z	176	1	audControl	FindObjectByHandle
005A03B0	?GetObjectHandle@audControl@@QAEHPAVaudObject@@@Z	16	1	audControl	GetObjectHandle
005A03C0	?FindActiveObjectByHandle@audControl@@QAEPAVaudObject@@H@Z	96	1	audControl	FindActiveObjectByHandle
005A0420	?ResetAutoHandle@audControl@@QAEXH@Z	16	1	audControl	ResetAutoHandle
005A0430	?SetHandle@audControl@@QAEXH@Z	16	1	audControl	SetHandle
005A0440	?GetHandle@audControl@@QAEHXZ	16	1	audControl	GetHandle
005A0450	?Count@audControl@@QAEHXZ	64	1	audControl	Count
005A0490	?SetPath@audControl@@QAEXPBD@Z	80	1	audControl	SetPath
005A04E0	?GetPath@audControl@@QAEPADXZ	16	1	audControl	GetPath
005A04F0	?SetAssetDbId@audControl@@QAEXH@Z	16	1	audControl	SetAssetDbId
005A0500	?GetAssetDbId@audControl@@QAEHXZ	16	1	audControl	GetAssetDbId
005A0510	?SetVolume@audControl@@QAEXMH@Z	160	1	audControl	SetVolume
005A05B0	?SetPan@audControl@@QAEXMH@Z	160	1	audControl	SetPan
005A0650	?SetPitch@audControl@@QAEXMH@Z	160	1	audControl	SetPitch
005A06F0	?GetVolume@audControl@@QAEMH@Z	96	1	audControl	GetVolume
005A0750	?GetPan@audControl@@QAEMH@Z	96	1	audControl	GetPan
005A07B0	?GetPitch@audControl@@QAEMH@Z	96	1	audControl	GetPitch
005A0810	?Play@audControl@@QAE_NH@Z	96	1	audControl	Play
005A0870	?PlayRandom@audControl@@QAE_NH@Z	96	1	audControl	PlayRandom
005A08D0	?Stop@audControl@@QAE_NH@Z	112	1	audControl	Stop
005A0940	?PauseResume@audControl@@QAE_N_NH@Z	112	1	audControl	PauseResume
005A09B0	?SetPosition@audControl@@QAEXPAU_audvector3_@@H@Z	64	1	audControl	SetPosition
005A09F0	?Enable3DMode@audControl@@QAEXH@Z	160	1	audControl	Enable3DMode
005A0A90	?Disable3DMode@audControl@@QAEXH@Z	160	1	audControl	Disable3DMode
005A0B30	?GetPosition@audControl@@QAEPAU_audvector3_@@H@Z	48	1	audControl	GetPosition
005A0B60	?Destroy@audControl@@QAEXXZ	144	1	audControl	Destroy
005A0BF0	?FreeAndDestroy@audControl@@QAEXXZ	48	1	audControl	FreeAndDestroy
005A0C20	?SetControlFlags@audControl@@QAEXW4AUDCONTROLFLAGS@1@0@Z	32	1	audControl	SetControlFlags
005A0C40	?GetControlFlags@audControl@@QAEHXZ	16	1	audControl	GetControlFlags
005A0C50	?SetPriority@audControl@@QAEXH@Z	48	1	audControl	SetPriority
005A0C80	?GetPriority@audControl@@QAEHXZ	16	1	audControl	GetPriority
005A0C90	?StopPCEchoBuffers@audControl@@QAEXXZ	96	1	audControl	StopPCEchoBuffers
005A0CF0	?SetVolPCEchoBuffers@audControl@@QAEXM@Z	112	1	audControl	SetVolPCEchoBuffers
005A0D60	?Create@audManager@@QAEPAV1@HHHHHHHHHHHW4SOUNDFLAG@1@@Z	544	1	audManager	Create
005A0F80	?RestartAudio@audManager@@QAEXHHH@Z	16	1	audManager	RestartAudio
005A0F90	?ShutDownAudio@audManager@@QAEXXZ	80	1	audManager	ShutDownAudio
005A0FE0	?Destroy@audManager@@QAEXXZ	16	1	audManager	Destroy
005A0FF0	?InitControlStruct@audManager@@AAE_NPAVaudSoundHeap@@PAU_controlptrs_@@H@Z	112	1	audManager	InitControlStruct
005A1060	?Enable@audManager@@QAEX_N@Z	48	1	audManager	Enable
005A1090	?IsEnabled@audManager@@QAE_NXZ	32	1	audManager	IsEnabled
005A10B0	?Update@audManager@@QAEXH@Z	176	1	audManager	Update
005A1160	?AddHead@audManager@@QAEHPAVaudHead@@@Z	80	1	audManager	AddHead
005A11B0	?RemoveHead@audManager@@QAE_NPAVaudHead@@@Z	192	1	audManager	RemoveHead
005A1270	?GetActiveHead@audManager@@QAEPAVaudHead@@H@Z	112	1	audManager	GetActiveHead
005A12E0	?AddControl@audManager@@QAEHW4AUDTYPE@1@PAVaudControl@@@Z	160	1	audManager	AddControl
005A1380	?RemoveControl@audManager@@QAE_NW4AUDTYPE@1@PAVaudControl@@@Z	176	1	audManager	RemoveControl
005A1430	?MoveToActive@audManager@@QAE_NW4AUDTYPE@1@PAVaudControl@@@Z	304	1	audManager	MoveToActive
005A1560	?MoveFromActive@audManager@@QAE_NW4AUDTYPE@1@PAVaudControl@@@Z	144	1	audManager	MoveFromActive
005A15F0	?MoveActiveToTop@audManager@@QAE_NW4AUDTYPE@1@PAVaudControl@@@Z	192	1	audManager	MoveActiveToTop
005A16B0	?MoveActiveToBottom@audManager@@QAE_NW4AUDTYPE@1@PAVaudControl@@@Z	128	1	audManager	MoveActiveToBottom
005A1730	?StopAllSounds@audManager@@QAE_NW4AUDTYPE@1@@Z	224	1	audManager	StopAllSounds
005A1810	?FreeAndDestroyAllSounds@audManager@@QAEXXZ	208	1	audManager	FreeAndDestroyAllSounds
005A18E0	?CountSounds@audManager@@QAEHW4AUDTYPE@1@@Z	112	1	audManager	CountSounds
005A1950	?CountActiveSounds@audManager@@QAEHW4AUDTYPE@1@@Z	112	1	audManager	CountActiveSounds
005A19C0	?SetVolAllSounds@audManager@@QAEXW4AUDTYPE@1@M@Z	240	1	audManager	SetVolAllSounds
005A1AB0	?GetMasterVolume@audManager@@QAEMW4AUDTYPE@1@@Z	96	1	audManager	GetMasterVolume
005A1B10	?SetSoundFlags@audManager@@QAEXW4SOUNDFLAG@1@0@Z	48	1	audManager	SetSoundFlags
005A1B40	?IsSoundFlags@audManager@@QAE_NW4SOUNDFLAG@1@@Z	32	1	audManager	IsSoundFlags
005A1B60	?SetMaxConcurrent@audManager@@QAEXW4AUDTYPE@1@H@Z	96	1	audManager	SetMaxConcurrent
005A1BC0	?GetControlListPtr@audManager@@QAEPAVaudControl@@W4AUDTYPE@1@@Z	96	1	audManager	GetControlListPtr
005A1C20	?GetActiveControlListPtr@audManager@@QAEPAVaudControl@@W4AUDTYPE@1@@Z	96	1	audManager	GetActiveControlListPtr
005A1C80	?AllocControl@audManager@@QAEPAVaudControl@@W4AUDTYPE@1@@Z	160	1	audManager	AllocControl
005A1D20	?AllocTimeNode@audManager@@QAEPAVaudTimeNode@@XZ	128	1	audManager	AllocTimeNode
005A1DA0	?AllocStreamNode@audManager@@QAEPAVaudStream@@XZ	96	1	audManager	AllocStreamNode
005A1E00	?AllocHeadNode@audManager@@QAEPAVaudHead@@XZ	96	1	audManager	AllocHeadNode
005A1E60	?AllocFXNode@audManager@@QAEPAVaudFX@@XZ	96	1	audManager	AllocFXNode
005A1EC0	?AllocFileNode@audManager@@QAEPAVaudFileSystem@@XZ	96	1	audManager	AllocFileNode
005A1F20	?FreeControl@audManager@@QAEXW4AUDTYPE@1@PAVaudControl@@@Z	128	1	audManager	FreeControl
005A1FA0	?FreeTimeNode@audManager@@QAEXPAVaudTimeNode@@@Z	80	1	audManager	FreeTimeNode
005A1FF0	?FreeStreamNode@audManager@@QAEXPAVaudStream@@@Z	80	1	audManager	FreeStreamNode
005A2040	?FreeHeadNode@audManager@@QAEXPAVaudHead@@@Z	80	1	audManager	FreeHeadNode
005A2090	?FreeFXNode@audManager@@QAEXPAVaudFX@@@Z	80	1	audManager	FreeFXNode
005A20E0	?FreeFileNode@audManager@@QAEXPAVaudFileSystem@@@Z	80	1	audManager	FreeFileNode
005A2130	?Init@audObject@@QAEXXZ	144	1	audObject	Init
005A21C0	?Destroy@audObject@@QAEXXZ	112	1	audObject	Destroy
005A2230	?SetControl@audObject@@QAEXPAVaudControl@@@Z	16	1	audObject	SetControl
005A2240	?GetControl@audObject@@QAEPAVaudControl@@XZ	16	1	audObject	GetControl
005A2250	?GetBuffer@audObject@@QAEPAVaudSoundBuffer@@XZ	16	1	audObject	GetBuffer
005A2260	?SetBuffer@audObject@@QAEXPAVaudSoundBuffer@@@Z	16	1	audObject	SetBuffer
005A2270	?CreateEmptyObject@audObject@@QAEPAV1@W4AUDTYPE@audManager@@PAV3@@Z	512	1	audObject	CreateEmptyObject
005A2470	?CreateFromSoundBank@audObject@@QAEPAV1@W4AUDTYPE@audManager@@PAVaudSoundBankHdr@@HHHPAV3@@Z	112	1	audObject	CreateFromSoundBank
005A24E0	?CreateVoiceOverFromFile@audObject@@QAEPAV1@W4AUDTYPE@audManager@@PAV3@PAD2K@Z	32	1	audObject	CreateVoiceOverFromFile
005A2500	?CreateFromFile@audObject@@QAEPAV1@W4AUDTYPE@audManager@@PAV3@PAD2K@Z	272	1	audObject	CreateFromFile
005A2610	?CreateStreamFromFile@audObject@@QAEPAV1@W4AUDTYPE@audManager@@PAV3@HPAD2@Z	160	1	audObject	CreateStreamFromFile
005A26B0	?CreateDuplicate@audObject@@QAEPAV1@PAV1@@Z	80	1	audObject	CreateDuplicate
005A2700	?SetType@audObject@@QAEXW4AUDTYPE@audManager@@@Z	16	1	audObject	SetType
005A2710	?GetType@audObject@@QAE?AW4AUDTYPE@audManager@@XZ	16	1	audObject	GetType
005A2720	?SetHandle@audObject@@QAEXH@Z	16	1	audObject	SetHandle
005A2730	?GetHandle@audObject@@QAEHXZ	16	1	audObject	GetHandle
005A2740	?CreateStreamControl@audObject@@QAEPAVaudStream@@H@Z	48	1	audObject	CreateStreamControl
005A2770	?GetStreamControl@audObject@@QAEPAVaudStream@@XZ	16	1	audObject	GetStreamControl
005A2780	?CreateFXControl@audObject@@QAEPAVaudFX@@XZ	32	1	audObject	CreateFXControl
005A27A0	?GetFXControl@audObject@@QAEPAVaudFX@@XZ	16	1	audObject	GetFXControl
005A27B0	?StopPCEchoBuffer@audObject@@QAEXXZ	32	1	audObject	StopPCEchoBuffer
005A27D0	?SetVolPCEchoBuffer@audObject@@QAEXM@Z	32	1	audObject	SetVolPCEchoBuffer
005A27F0	?GetFile@audObject@@QAEPAVaudFileSystem@@XZ	16	1	audObject	GetFile
005A2800	?GetManager@audObject@@QAEPAVaudManager@@XZ	16	1	audObject	GetManager
005A2810	?Update@audObject@@QAE_NH@Z	384	1	audObject	Update
005A2990	?GetStatus@audObject@@QAE?AW4AUD_OBJECTSTATUS@1@XZ	48	1	audObject	GetStatus
005A29C0	?PauseResume@audObject@@QAE_N_N@Z	16	1	audObject	PauseResume
005A29D0	?Play@audObject@@QAE_NXZ	96	1	audObject	Play
005A2A30	?Stop@audObject@@QAE_NXZ	48	1	audObject	Stop
005A2A60	?SetVolume@audObject@@QAE_NM@Z	256	1	audObject	SetVolume
005A2B60	?SetPitch@audObject@@QAE_NM@Z	96	1	audObject	SetPitch
005A2BC0	?SetPan@audObject@@QAE_NM@Z	96	1	audObject	SetPan
005A2C20	?SetPriority@audObject@@QAEXH@Z	48	1	audObject	SetPriority
005A2C50	?GetPriority@audObject@@QAEHXZ	16	1	audObject	GetPriority
005A2C60	?SetCreatedBufferFlag@audObject@@QAEX_N@Z	16	1	audObject	SetCreatedBufferFlag
005A2C70	?GetCreatedBufferFlag@audObject@@QAE_NXZ	16	1	audObject	GetCreatedBufferFlag
005A2C80	?SetNbrChannels@audObject@@QAEXH@Z	16	1	audObject	SetNbrChannels
005A2C90	?SetNbrSamplesPerSec@audObject@@QAEXH@Z	16	1	audObject	SetNbrSamplesPerSec
005A2CA0	?SetBitsPerSample@audObject@@QAEXH@Z	16	1	audObject	SetBitsPerSample
005A2CB0	?SetTotalSize@audObject@@QAEXH@Z	16	1	audObject	SetTotalSize
